"timestamp","payload.humidity","payload.temperature","payload.pressure","payload.rainAnalog","payload.rainDigital"
"2022-04-09T09:08:30.780Z",74,26.700001,91326,1856,0
"2022-04-09T09:18:30.771Z",74,26.200001,91335,1871,0
"2022-04-09T09:28:30.745Z",75,25.799999,91342,1884,0
"2022-04-09T09:38:30.724Z",77,25.299999,91332,1764,0
"2022-04-09T09:48:30.715Z",77,25.299999,91394,1885,0
"2022-04-09T09:58:30.687Z",80,24.799999,91390,3606,0
"2022-04-09T10:08:30.679Z",80,24.1,91384,3376,0
"2022-04-09T10:18:30.666Z",81,23.799999,91392,3026,0
"2022-04-09T10:28:30.638Z",81,23.799999,91397,2486,0
"2022-04-09T10:38:30.619Z",81,23.799999,91397,2931,0
"2022-04-09T10:48:30.600Z",81,24.1,91386,4095,1
"2022-04-09T10:58:30.586Z",81,24.1,91410,4095,1
"2022-04-09T11:08:30.567Z",81,24.1,91410,4095,1
"2022-04-09T11:18:30.545Z",81,24.1,91431,4095,1
"2022-04-09T11:28:30.542Z",81,24.1,91451,4095,1
"2022-04-09T11:38:30.519Z",81,24.1,91444,4095,1
"2022-04-09T11:48:30.521Z",81,24.1,91449,4095,1
"2022-04-09T11:58:30.473Z",81,23.799999,91460,4095,1
"2022-04-09T12:08:30.456Z",81,23.799999,91462,4095,1
"2022-04-09T12:18:30.438Z",81,23.799999,91472,3256,0
"2022-04-09T12:28:30.426Z",81,23.799999,91484,2461,0
"2022-04-09T12:38:30.409Z",81,23.799999,91493,2350,0
"2022-04-09T12:48:30.393Z",81,23.799999,91494,2499,0
"2022-04-09T12:58:30.372Z",81,24.1,91501,2569,0
"2022-04-09T13:08:30.347Z",82,24.1,91513,2530,0
"2022-04-09T13:18:30.328Z",82,23.799999,91520,2451,0
"2022-04-09T13:28:30.308Z",82,23.799999,91534,2309,0
"2022-04-09T13:38:30.291Z",83,23.799999,91548,4095,0
"2022-04-09T13:48:30.272Z",82,23.799999,91556,4095,1
"2022-04-09T13:58:30.254Z",83,23.799999,91549,4095,1
"2022-04-09T14:08:30.238Z",83,23.799999,91563,4095,1
"2022-04-09T14:18:30.221Z",83,23.799999,91580,4095,1
"2022-04-09T14:28:30.262Z",83,23.799999,91580,4095,1
"2022-04-09T14:38:30.185Z",83,23.799999,91585,4095,1
"2022-04-09T14:48:30.166Z",82,23.799999,91577,4095,1
"2022-04-09T14:58:30.149Z",83,23.799999,91577,4095,1
"2022-04-09T15:08:30.136Z",82,23.799999,91588,4095,1
"2022-04-09T15:18:30.113Z",82,23.799999,91599,4095,1
"2022-04-09T15:28:30.096Z",81,24.1,91594,4095,1
"2022-04-09T15:38:30.077Z",82,23.799999,91584,4095,1
"2022-04-09T15:48:30.057Z",82,23.799999,91581,4095,1
"2022-04-09T15:58:30.050Z",82,23.799999,91577,4095,1
"2022-04-09T16:08:30.019Z",83,23.799999,91572,4095,1
"2022-04-09T16:18:30.001Z",83,23.4,91568,4095,1
"2022-04-09T16:28:29.983Z",83,23.4,91551,4095,1
"2022-04-09T16:38:29.965Z",83,23.4,91541,4095,1
"2022-04-09T16:48:29.948Z",83,23.4,91539,4095,1
"2022-04-09T16:58:29.929Z",83,23.4,91531,4095,1
"2022-04-09T17:08:29.922Z",82,23.4,91540,4095,1
"2022-04-09T17:18:29.897Z",82,23.4,91529,4095,1
"2022-04-09T17:28:29.885Z",83,23.4,91515,4095,1
"2022-04-09T17:38:29.860Z",81,23.4,91507,4095,1
"2022-04-09T17:48:29.843Z",82,23.4,91496,4095,1
"2022-04-09T17:58:29.826Z",82,23.4,91490,4095,1
"2022-04-09T18:08:29.811Z",81,23,91474,4095,1
"2022-04-09T18:18:29.786Z",81,23,91471,4095,1
"2022-04-09T18:28:29.766Z",81,23,91455,4095,1
"2022-04-09T18:38:29.764Z",81,23,91459,4095,1
"2022-04-09T18:48:29.738Z",80,23,91446,4095,1
"2022-04-09T18:58:29.731Z",80,22.6,91438,4095,1
"2022-04-09T19:08:29.692Z",79,22.6,91434,4095,1
"2022-04-09T19:18:29.673Z",79,22.6,91426,4095,1
"2022-04-09T19:28:29.655Z",79,22.6,91408,4095,1
"2022-04-09T19:38:29.636Z",78,22.6,91403,4095,1
"2022-04-09T19:48:29.625Z",78,22.6,91413,4095,1
"2022-04-09T19:58:29.605Z",78,22.6,91412,4095,1
"2022-04-09T20:08:29.586Z",78,22.200001,91418,4095,1
"2022-04-09T20:18:29.567Z",79,22.200001,91400,4095,1
"2022-04-09T20:28:29.547Z",79,22.200001,91404,4095,1
"2022-04-09T20:38:29.527Z",79,22.200001,91407,4095,1
"2022-04-09T20:48:29.509Z",79,22.200001,91400,4095,1
"2022-04-09T20:58:29.490Z",79,22.200001,91387,4095,1
"2022-04-09T21:08:29.471Z",79,22.200001,91391,4095,1
"2022-04-09T21:18:31.022Z",79,22.200001,91410,4095,1
"2022-04-09T21:28:29.437Z",78,22.200001,91418,4095,1
"2022-04-09T21:38:29.415Z",78,22.200001,91430,4095,1
"2022-04-09T21:48:29.396Z",78,22.200001,91442,4095,1
"2022-04-09T21:58:29.379Z",79,21.799999,91452,4095,1
"2022-04-09T22:08:29.363Z",80,21.799999,91456,4095,1
"2022-04-09T22:18:29.346Z",80,21.799999,91478,4095,1
"2022-04-09T22:28:29.330Z",80,22.200001,91466,4095,1
"2022-04-09T22:38:29.308Z",80,21.799999,91471,4095,1
"2022-04-09T22:48:29.286Z",80,21.799999,91474,4095,1
"2022-04-09T22:58:29.268Z",79,21.799999,91478,4095,1
"2022-04-09T23:08:29.248Z",78,21.799999,91486,4095,1
"2022-04-09T23:18:29.231Z",78,21.799999,91493,4095,1
"2022-04-09T23:28:29.214Z",78,22.200001,91489,4095,1
"2022-04-09T23:38:29.195Z",78,22.200001,91513,4095,1
"2022-04-09T23:48:29.184Z",79,22.200001,91530,4095,1
"2022-04-09T23:58:29.162Z",80,22.6,91526,4095,1
